hf_id,hf_name,indicator,iqr,sd,ttt
MV0Pgp8NNy0,Kes Kebele Health Post,bcg,0.0,1.0,1.0
MV0Pgp8NNy0,Kes Kebele Health Post,ipv,3.0,1.0,1.0
MV0Pgp8NNy0,Kes Kebele Health Post,penta1,3.0,1.0,1.0
MV0Pgp8NNy0,Kes Kebele Health Post,penta3,4.0,1.0,1.0
MV0Pgp8NNy0,Kes Kebele Health Post,mcv1,2.0,0.0,1.0
MV0Pgp8NNy0,Kes Kebele Health Post,rota2,2.0,1.0,1.0
MV0Pgp8NNy0,Kes Kebele Health Post,full_vacc,2.0,0.0,1.0
tqaEJ2sakwK,Angada Health Post,bcg,0.0,1.0,1.0
tqaEJ2sakwK,Angada Health Post,ipv,1.0,1.0,1.0
tqaEJ2sakwK,Angada Health Post,penta3,1.0,1.0,1.0
tqaEJ2sakwK,Angada Health Post,rota2,1.0,0.0,1.0
ERttc433rQJ,Beyeda Matiba Health Post,penta1,0.0,0.0,1.0
ERttc433rQJ,Beyeda Matiba Health Post,mcv1,0.0,0.0,1.0
ERttc433rQJ,Beyeda Matiba Health Post,rota2,0.0,0.0,1.0
ERttc433rQJ,Beyeda Matiba Health Post,full_vacc,0.0,0.0,1.0
KsJTAXhaHWE,Meskelo Health Post,ipv,1.0,0.0,1.0
KsJTAXhaHWE,Meskelo Health Post,penta1,1.0,1.0,1.0
KsJTAXhaHWE,Meskelo Health Post,penta3,1.0,0.0,1.0
KsJTAXhaHWE,Meskelo Health Post,mcv1,1.0,1.0,1.0
KsJTAXhaHWE,Meskelo Health Post,rota2,0.0,1.0,1.0
KsJTAXhaHWE,Meskelo Health Post,full_vacc,1.0,1.0,1.0
yppUIuZzA8O,Kenweta Health Post,ipv,0.0,1.0,1.0
yppUIuZzA8O,Kenweta Health Post,penta1,2.0,1.0,2.0
yppUIuZzA8O,Kenweta Health Post,penta3,0.0,1.0,1.0
yppUIuZzA8O,Kenweta Health Post,mcv1,1.0,1.0,1.0
yppUIuZzA8O,Kenweta Health Post,rota2,1.0,1.0,1.0
yppUIuZzA8O,Kenweta Health Post,full_vacc,1.0,1.0,1.0
nNhNpkvadug,Eletdebana Health Post,bcg,1.0,1.0,1.0
nNhNpkvadug,Eletdebana Health Post,penta1,1.0,1.0,1.0
nNhNpkvadug,Eletdebana Health Post,rota2,0.0,0.0,1.0
SePeKoBgnv6,Mayenet Health Center,ipv,0.0,1.0,1.0
SePeKoBgnv6,Mayenet Health Center,penta3,0.0,1.0,1.0
SePeKoBgnv6,Mayenet Health Center,mcv1,0.0,0.0,1.0
SePeKoBgnv6,Mayenet Health Center,full_vacc,0.0,0.0,1.0
OdTNndRXHnO,Agerehiwot Health post,bcg,1.0,1.0,1.0
OdTNndRXHnO,Agerehiwot Health post,ipv,3.0,0.0,1.0
OdTNndRXHnO,Agerehiwot Health post,penta1,1.0,0.0,1.0
OdTNndRXHnO,Agerehiwot Health post,penta3,3.0,0.0,1.0
OdTNndRXHnO,Agerehiwot Health post,mcv1,1.0,1.0,1.0
OdTNndRXHnO,Agerehiwot Health post,rota2,1.0,1.0,1.0
OdTNndRXHnO,Agerehiwot Health post,full_vacc,1.0,1.0,1.0
Iqx0kE9fFTi,Kosoye Health Post,bcg,1.0,1.0,1.0
Iqx0kE9fFTi,Kosoye Health Post,ipv,0.0,1.0,1.0
Iqx0kE9fFTi,Kosoye Health Post,penta1,0.0,0.0,1.0
Iqx0kE9fFTi,Kosoye Health Post,penta3,1.0,1.0,1.0
Iqx0kE9fFTi,Kosoye Health Post,mcv1,0.0,1.0,1.0
Iqx0kE9fFTi,Kosoye Health Post,rota2,0.0,0.0,1.0
Iqx0kE9fFTi,Kosoye Health Post,full_vacc,0.0,1.0,1.0
ViCoiwoK8JZ,Zoma Health Post,bcg,0.0,0.0,1.0
ViCoiwoK8JZ,Zoma Health Post,ipv,0.0,1.0,1.0
ViCoiwoK8JZ,Zoma Health Post,penta1,0.0,1.0,1.0
ViCoiwoK8JZ,Zoma Health Post,penta3,0.0,1.0,1.0
ViCoiwoK8JZ,Zoma Health Post,mcv1,0.0,0.0,1.0
ViCoiwoK8JZ,Zoma Health Post,rota2,0.0,1.0,1.0
ViCoiwoK8JZ,Zoma Health Post,full_vacc,0.0,0.0,1.0
yVYa5p6WnHO,Ayata Health Center,bcg,3.0,0.0,1.0
yVYa5p6WnHO,Ayata Health Center,ipv,3.0,0.0,1.0
yVYa5p6WnHO,Ayata Health Center,penta1,3.0,1.0,2.0
yVYa5p6WnHO,Ayata Health Center,penta3,3.0,1.0,2.0
yVYa5p6WnHO,Ayata Health Center,mcv1,3.0,0.0,1.0
yVYa5p6WnHO,Ayata Health Center,rota2,3.0,1.0,2.0
yVYa5p6WnHO,Ayata Health Center,full_vacc,3.0,0.0,1.0
KVlGVgIA7Eg,Qeba Health post,ipv,2.0,0.0,1.0
KVlGVgIA7Eg,Qeba Health post,mcv1,1.0,1.0,1.0
KVlGVgIA7Eg,Qeba Health post,full_vacc,1.0,1.0,1.0
q9p3lP4rWHo,Wadan Health Post,bcg,1.0,1.0,1.0
q9p3lP4rWHo,Wadan Health Post,ipv,0.0,1.0,1.0
q9p3lP4rWHo,Wadan Health Post,penta1,0.0,1.0,1.0
q9p3lP4rWHo,Wadan Health Post,penta3,0.0,1.0,1.0
q9p3lP4rWHo,Wadan Health Post,rota2,0.0,1.0,1.0
QSkypB8Ol41,Astemider Health Post,bcg,0.0,0.0,1.0
QSkypB8Ol41,Astemider Health Post,ipv,0.0,0.0,1.0
QSkypB8Ol41,Astemider Health Post,penta3,0.0,0.0,1.0
QSkypB8Ol41,Astemider Health Post,mcv1,0.0,0.0,1.0
QSkypB8Ol41,Astemider Health Post,rota2,0.0,0.0,1.0
QSkypB8Ol41,Astemider Health Post,full_vacc,0.0,0.0,1.0
orHZbM9Ad5Y,Great Health Post,bcg,0.0,0.0,1.0
orHZbM9Ad5Y,Great Health Post,ipv,0.0,0.0,1.0
orHZbM9Ad5Y,Great Health Post,penta1,0.0,0.0,1.0
orHZbM9Ad5Y,Great Health Post,penta3,0.0,0.0,1.0
orHZbM9Ad5Y,Great Health Post,mcv1,1.0,1.0,1.0
orHZbM9Ad5Y,Great Health Post,full_vacc,1.0,1.0,1.0
EgL9nVr1n43,Gizana Health Post,ipv,0.0,1.0,1.0
EgL9nVr1n43,Gizana Health Post,penta1,0.0,0.0,1.0
EgL9nVr1n43,Gizana Health Post,penta3,0.0,1.0,1.0
bCWjXmi1S2v,Gula Health Center,mcv1,0.0,0.0,1.0
bCWjXmi1S2v,Gula Health Center,full_vacc,0.0,0.0,1.0
pX1YLk3mRGr,Kinbaba Health Center,mcv1,0.0,0.0,1.0
pX1YLk3mRGr,Kinbaba Health Center,full_vacc,0.0,0.0,1.0
AvRA1j77Dy4,Tsehay Mewucha Health Center,bcg,1.0,0.0,1.0
AvRA1j77Dy4,Tsehay Mewucha Health Center,mcv1,0.0,0.0,1.0
AvRA1j77Dy4,Tsehay Mewucha Health Center,full_vacc,0.0,0.0,1.0
nVJ7qIMPUK5,Aregano Health Post,ipv,0.0,0.0,1.0
nVJ7qIMPUK5,Aregano Health Post,penta1,0.0,0.0,1.0
nVJ7qIMPUK5,Aregano Health Post,penta3,0.0,0.0,1.0
nVJ7qIMPUK5,Aregano Health Post,mcv1,0.0,0.0,1.0
nVJ7qIMPUK5,Aregano Health Post,full_vacc,0.0,0.0,1.0
I1u1Wv0fqik,Gulit Health Post ,bcg,0.0,0.0,1.0
I1u1Wv0fqik,Gulit Health Post ,ipv,0.0,0.0,1.0
I1u1Wv0fqik,Gulit Health Post ,penta1,1.0,1.0,1.0
I1u1Wv0fqik,Gulit Health Post ,penta3,0.0,0.0,1.0
I1u1Wv0fqik,Gulit Health Post ,rota2,0.0,0.0,1.0
I0SO2GQY84G,Yebokila Health Center,bcg,0.0,1.0,1.0
I0SO2GQY84G,Yebokila Health Center,ipv,0.0,0.0,1.0
I0SO2GQY84G,Yebokila Health Center,penta1,0.0,1.0,1.0
I0SO2GQY84G,Yebokila Health Center,penta3,0.0,0.0,1.0
I0SO2GQY84G,Yebokila Health Center,rota2,2.0,0.0,2.0
NmDwvNgfvPD,Tagel Agamina Health Post,ipv,1.0,1.0,1.0
NmDwvNgfvPD,Tagel Agamina Health Post,penta1,0.0,1.0,2.0
NmDwvNgfvPD,Tagel Agamina Health Post,penta3,1.0,1.0,1.0
NmDwvNgfvPD,Tagel Agamina Health Post,mcv1,0.0,1.0,1.0
NmDwvNgfvPD,Tagel Agamina Health Post,rota2,0.0,0.0,1.0
NmDwvNgfvPD,Tagel Agamina Health Post,full_vacc,0.0,1.0,1.0
vbNJggIXCls,Zenzen Health Post,ipv,0.0,1.0,1.0
vbNJggIXCls,Zenzen Health Post,penta1,0.0,0.0,1.0
vbNJggIXCls,Zenzen Health Post,penta3,0.0,1.0,1.0
vbNJggIXCls,Zenzen Health Post,rota2,0.0,0.0,1.0
sk2KFMJi5VA,Berara Jerjero Health Post,bcg,0.0,1.0,1.0
sk2KFMJi5VA,Berara Jerjero Health Post,ipv,0.0,1.0,1.0
sk2KFMJi5VA,Berara Jerjero Health Post,penta1,3.0,1.0,1.0
sk2KFMJi5VA,Berara Jerjero Health Post,penta3,3.0,1.0,1.0
sk2KFMJi5VA,Berara Jerjero Health Post,mcv1,2.0,1.0,1.0
sk2KFMJi5VA,Berara Jerjero Health Post,rota2,3.0,1.0,1.0
sk2KFMJi5VA,Berara Jerjero Health Post,full_vacc,2.0,1.0,1.0
ylqDfZqI7JS,Meka Health Post,ipv,0.0,0.0,2.0
ylqDfZqI7JS,Meka Health Post,penta1,2.0,1.0,1.0
ylqDfZqI7JS,Meka Health Post,penta3,0.0,0.0,2.0
ylqDfZqI7JS,Meka Health Post,mcv1,1.0,1.0,1.0
ylqDfZqI7JS,Meka Health Post,full_vacc,1.0,1.0,1.0
OIGiXU5E37M,Dikana Health Post,penta1,2.0,0.0,1.0
OIGiXU5E37M,Dikana Health Post,mcv1,1.0,1.0,1.0
OIGiXU5E37M,Dikana Health Post,full_vacc,1.0,1.0,1.0
Rgxh16gc29O,Gomia Health Post,bcg,1.0,0.0,1.0
Rgxh16gc29O,Gomia Health Post,ipv,0.0,0.0,1.0
Rgxh16gc29O,Gomia Health Post,penta1,0.0,0.0,1.0
Rgxh16gc29O,Gomia Health Post,penta3,0.0,0.0,1.0
Rgxh16gc29O,Gomia Health Post,mcv1,0.0,0.0,1.0
Rgxh16gc29O,Gomia Health Post,rota2,0.0,1.0,1.0
Rgxh16gc29O,Gomia Health Post,full_vacc,0.0,0.0,1.0
aPEjaTgqQwA,Tewodros Health Center,ipv,0.0,0.0,1.0
aPEjaTgqQwA,Tewodros Health Center,penta3,0.0,0.0,1.0
aPEjaTgqQwA,Tewodros Health Center,mcv1,0.0,0.0,1.0
aPEjaTgqQwA,Tewodros Health Center,rota2,2.0,1.0,1.0
aPEjaTgqQwA,Tewodros Health Center,full_vacc,0.0,0.0,1.0
bxtPyAsreiJ,Mugechit Health Post,bcg,1.0,0.0,1.0
bxtPyAsreiJ,Mugechit Health Post,ipv,0.0,0.0,1.0
bxtPyAsreiJ,Mugechit Health Post,penta3,0.0,0.0,1.0
bxtPyAsreiJ,Mugechit Health Post,mcv1,1.0,1.0,1.0
bxtPyAsreiJ,Mugechit Health Post,rota2,0.0,0.0,1.0
bxtPyAsreiJ,Mugechit Health Post,full_vacc,1.0,1.0,1.0
lFlpdTZFP3D,Goda Health Post,ipv,0.0,0.0,1.0
lFlpdTZFP3D,Goda Health Post,penta3,0.0,0.0,1.0
lFlpdTZFP3D,Goda Health Post,mcv1,1.0,1.0,1.0
lFlpdTZFP3D,Goda Health Post,rota2,1.0,1.0,1.0
lFlpdTZFP3D,Goda Health Post,full_vacc,1.0,1.0,1.0
gLbrJytLwqI,Chibachibasa Health Post,bcg,0.0,0.0,1.0
gLbrJytLwqI,Chibachibasa Health Post,ipv,0.0,0.0,1.0
gLbrJytLwqI,Chibachibasa Health Post,penta1,1.0,1.0,1.0
gLbrJytLwqI,Chibachibasa Health Post,penta3,0.0,0.0,1.0
gLbrJytLwqI,Chibachibasa Health Post,mcv1,1.0,1.0,1.0
gLbrJytLwqI,Chibachibasa Health Post,full_vacc,1.0,1.0,1.0
pBreiNa8LfB,Guay Health Post,bcg,1.0,1.0,1.0
eaOVeOd40Ca,Alember Zuria Health Post,bcg,0.0,0.0,1.0
eaOVeOd40Ca,Alember Zuria Health Post,ipv,0.0,0.0,1.0
eaOVeOd40Ca,Alember Zuria Health Post,penta1,0.0,0.0,1.0
eaOVeOd40Ca,Alember Zuria Health Post,penta3,0.0,0.0,1.0
eaOVeOd40Ca,Alember Zuria Health Post,rota2,1.0,1.0,1.0
O5OBRTomUrA,Asabahir Health Post,bcg,0.0,0.0,1.0
O5OBRTomUrA,Asabahir Health Post,mcv1,0.0,0.0,1.0
O5OBRTomUrA,Asabahir Health Post,full_vacc,0.0,0.0,1.0
fiMbmOrRsNw,Eqilwa  health post,ipv,1.0,1.0,1.0
fiMbmOrRsNw,Eqilwa  health post,penta1,1.0,1.0,1.0
fiMbmOrRsNw,Eqilwa  health post,penta3,2.0,1.0,1.0
fiMbmOrRsNw,Eqilwa  health post,mcv1,1.0,1.0,1.0
fiMbmOrRsNw,Eqilwa  health post,rota2,1.0,1.0,1.0
hMyFDwavPmq,Gotu Health Post,bcg,1.0,1.0,1.0
hMyFDwavPmq,Gotu Health Post,ipv,2.0,1.0,1.0
hMyFDwavPmq,Gotu Health Post,penta1,1.0,1.0,1.0
hMyFDwavPmq,Gotu Health Post,penta3,2.0,1.0,1.0
hMyFDwavPmq,Gotu Health Post,mcv1,1.0,1.0,1.0
hMyFDwavPmq,Gotu Health Post,rota2,0.0,1.0,1.0
hMyFDwavPmq,Gotu Health Post,full_vacc,1.0,1.0,1.0
sZsfJrnSJNM,Dihana Health Post,bcg,1.0,1.0,1.0
sZsfJrnSJNM,Dihana Health Post,ipv,1.0,1.0,1.0
sZsfJrnSJNM,Dihana Health Post,penta1,1.0,1.0,1.0
sZsfJrnSJNM,Dihana Health Post,penta3,1.0,1.0,1.0
sZsfJrnSJNM,Dihana Health Post,mcv1,1.0,1.0,1.0
sZsfJrnSJNM,Dihana Health Post,rota2,1.0,1.0,1.0
sZsfJrnSJNM,Dihana Health Post,full_vacc,1.0,1.0,1.0
cdMWqxhAoKr,Tedbabe Mariam Health Post,bcg,0.0,0.0,1.0
cdMWqxhAoKr,Tedbabe Mariam Health Post,full_vacc,0.0,0.0,1.0
A0h4zkXHorE,Arushe Wankate Health Post,ipv,0.0,0.0,1.0
A0h4zkXHorE,Arushe Wankate Health Post,penta1,1.0,0.0,1.0
A0h4zkXHorE,Arushe Wankate Health Post,penta3,0.0,0.0,1.0
A0h4zkXHorE,Arushe Wankate Health Post,mcv1,0.0,1.0,1.0
A0h4zkXHorE,Arushe Wankate Health Post,rota2,1.0,0.0,1.0
A0h4zkXHorE,Arushe Wankate Health Post,full_vacc,0.0,1.0,1.0
d68DdNvpssi,Debremewi Health Post,bcg,1.0,1.0,1.0
d68DdNvpssi,Debremewi Health Post,ipv,0.0,0.0,1.0
d68DdNvpssi,Debremewi Health Post,penta1,0.0,1.0,1.0
d68DdNvpssi,Debremewi Health Post,penta3,0.0,0.0,1.0
d68DdNvpssi,Debremewi Health Post,rota2,0.0,0.0,1.0
WpjiqeViZB4,Yegider Health Post,bcg,0.0,0.0,1.0
WpjiqeViZB4,Yegider Health Post,penta1,0.0,0.0,1.0
Krnrcmu7NlE,Janora Health Center,ipv,1.0,1.0,1.0
Krnrcmu7NlE,Janora Health Center,penta1,0.0,1.0,1.0
Krnrcmu7NlE,Janora Health Center,penta3,1.0,1.0,1.0
Krnrcmu7NlE,Janora Health Center,mcv1,1.0,1.0,1.0
Krnrcmu7NlE,Janora Health Center,rota2,0.0,0.0,1.0
Krnrcmu7NlE,Janora Health Center,full_vacc,1.0,1.0,1.0
zAl0PZ7eDmZ,Amen Abo Health Post,rota2,0.0,0.0,1.0
baWjLXJbWo1,Derek Afer Health Post,bcg,0.0,1.0,1.0
baWjLXJbWo1,Derek Afer Health Post,ipv,0.0,0.0,1.0
baWjLXJbWo1,Derek Afer Health Post,penta1,0.0,1.0,1.0
baWjLXJbWo1,Derek Afer Health Post,penta3,0.0,0.0,1.0
baWjLXJbWo1,Derek Afer Health Post,mcv1,0.0,0.0,1.0
baWjLXJbWo1,Derek Afer Health Post,rota2,0.0,0.0,1.0
baWjLXJbWo1,Derek Afer Health Post,full_vacc,0.0,0.0,1.0
XvoK9C7gSaY,Dire Health Post,penta1,0.0,0.0,1.0
XvoK9C7gSaY,Dire Health Post,penta3,1.0,1.0,1.0
XvoK9C7gSaY,Dire Health Post,mcv1,0.0,0.0,1.0
XvoK9C7gSaY,Dire Health Post,full_vacc,0.0,0.0,1.0
fC2DYZ0a7AY,Tatek Lesira Health Post,bcg,1.0,1.0,1.0
fC2DYZ0a7AY,Tatek Lesira Health Post,mcv1,1.0,1.0,1.0
fC2DYZ0a7AY,Tatek Lesira Health Post,full_vacc,1.0,1.0,1.0
kCSdpERhrQc,Wunbiri Wundigi Health Center,ipv,0.0,0.0,1.0
kCSdpERhrQc,Wunbiri Wundigi Health Center,penta3,0.0,0.0,1.0
kCSdpERhrQc,Wunbiri Wundigi Health Center,rota2,2.0,0.0,2.0
PvStVs9LLqO,Chiro Health Post,bcg,1.0,1.0,1.0
PvStVs9LLqO,Chiro Health Post,ipv,4.0,0.0,1.0
PvStVs9LLqO,Chiro Health Post,penta1,2.0,1.0,1.0
PvStVs9LLqO,Chiro Health Post,penta3,4.0,0.0,1.0
PvStVs9LLqO,Chiro Health Post,mcv1,2.0,0.0,2.0
PvStVs9LLqO,Chiro Health Post,rota2,2.0,0.0,2.0
PvStVs9LLqO,Chiro Health Post,full_vacc,2.0,0.0,2.0
mi2fPlex45H,Kerker Balegzeabher Health Post,bcg,0.0,0.0,1.0
mi2fPlex45H,Kerker Balegzeabher Health Post,mcv1,1.0,1.0,1.0
mi2fPlex45H,Kerker Balegzeabher Health Post,full_vacc,1.0,1.0,1.0
mdEwuDuLl72,Girana Health Center,rota2,0.0,0.0,1.0
ZzccsLySSWK,Enegadie Health Post,bcg,0.0,0.0,1.0
BVqFPIflnTB,Tach Tara Health Post,ipv,0.0,0.0,1.0
BVqFPIflnTB,Tach Tara Health Post,penta3,0.0,0.0,1.0
BVqFPIflnTB,Tach Tara Health Post,rota2,0.0,0.0,1.0
Dr1t9V8E6hJ,Chaja Giwrgis Health Post,bcg,1.0,1.0,1.0
Dr1t9V8E6hJ,Chaja Giwrgis Health Post,mcv1,1.0,1.0,1.0
Dr1t9V8E6hJ,Chaja Giwrgis Health Post,rota2,0.0,0.0,1.0
Dr1t9V8E6hJ,Chaja Giwrgis Health Post,full_vacc,1.0,1.0,1.0
GH9VbZCaAoc,Loko Health Post,ipv,0.0,0.0,1.0
GH9VbZCaAoc,Loko Health Post,penta3,0.0,0.0,1.0
hreFnKGSidK,Amasha Tarmabre Health Post,bcg,0.0,0.0,1.0
hreFnKGSidK,Amasha Tarmabre Health Post,ipv,1.0,1.0,1.0
hreFnKGSidK,Amasha Tarmabre Health Post,penta1,0.0,0.0,1.0
hreFnKGSidK,Amasha Tarmabre Health Post,penta3,1.0,1.0,1.0
mSJ3Jkq9dxl,Asika Health Post,ipv,0.0,0.0,1.0
mSJ3Jkq9dxl,Asika Health Post,penta3,0.0,0.0,1.0
mSJ3Jkq9dxl,Asika Health Post,mcv1,2.0,0.0,2.0
mSJ3Jkq9dxl,Asika Health Post,full_vacc,2.0,0.0,2.0
dzo7cbc437z,sembelet Health Post,bcg,0.0,0.0,1.0
dzo7cbc437z,sembelet Health Post,mcv1,1.0,1.0,1.0
dzo7cbc437z,sembelet Health Post,full_vacc,1.0,1.0,1.0
B0FvLKuhDmD,Amber Health Center,bcg,0.0,0.0,1.0
B0FvLKuhDmD,Amber Health Center,ipv,1.0,1.0,1.0
B0FvLKuhDmD,Amber Health Center,penta1,0.0,0.0,1.0
B0FvLKuhDmD,Amber Health Center,penta3,1.0,1.0,1.0
B0FvLKuhDmD,Amber Health Center,mcv1,1.0,0.0,1.0
B0FvLKuhDmD,Amber Health Center,rota2,0.0,0.0,1.0
B0FvLKuhDmD,Amber Health Center,full_vacc,1.0,0.0,1.0
gPW29CR2tAh,Ayaber Health Post,bcg,1.0,1.0,1.0
gPW29CR2tAh,Ayaber Health Post,ipv,1.0,1.0,1.0
gPW29CR2tAh,Ayaber Health Post,penta1,1.0,1.0,1.0
gPW29CR2tAh,Ayaber Health Post,penta3,1.0,1.0,1.0
gPW29CR2tAh,Ayaber Health Post,mcv1,1.0,1.0,1.0
gPW29CR2tAh,Ayaber Health Post,rota2,1.0,1.0,1.0
gPW29CR2tAh,Ayaber Health Post,full_vacc,1.0,1.0,1.0
CjrrBDsATCv,Eniguti Health Post,rota2,0.0,0.0,1.0
RvjmSR9RLyN,Kokit Health Post,bcg,0.0,0.0,1.0
d9RHlwT0ZqQ,Key Afer Health Post,ipv,0.0,1.0,1.0
d9RHlwT0ZqQ,Key Afer Health Post,penta1,0.0,0.0,1.0
d9RHlwT0ZqQ,Key Afer Health Post,penta3,0.0,1.0,1.0
d9RHlwT0ZqQ,Key Afer Health Post,mcv1,1.0,0.0,1.0
d9RHlwT0ZqQ,Key Afer Health Post,rota2,1.0,1.0,1.0
d9RHlwT0ZqQ,Key Afer Health Post,full_vacc,1.0,0.0,1.0
mhhP4QaKPdD,Fana Health Post,penta1,0.0,0.0,1.0
mhhP4QaKPdD,Fana Health Post,mcv1,1.0,1.0,1.0
mhhP4QaKPdD,Fana Health Post,full_vacc,1.0,1.0,1.0
JGl2MHwGEel,Estifanose Kuter 1 health post,bcg,1.0,1.0,1.0
JGl2MHwGEel,Estifanose Kuter 1 health post,ipv,1.0,1.0,1.0
JGl2MHwGEel,Estifanose Kuter 1 health post,penta1,1.0,0.0,1.0
JGl2MHwGEel,Estifanose Kuter 1 health post,penta3,1.0,1.0,1.0
JGl2MHwGEel,Estifanose Kuter 1 health post,mcv1,1.0,1.0,1.0
JGl2MHwGEel,Estifanose Kuter 1 health post,full_vacc,0.0,1.0,1.0
Q2EFTqlQZek,Gena Memcha Health Post,bcg,0.0,0.0,1.0
Q2EFTqlQZek,Gena Memcha Health Post,ipv,1.0,1.0,1.0
Q2EFTqlQZek,Gena Memcha Health Post,penta1,0.0,1.0,1.0
Q2EFTqlQZek,Gena Memcha Health Post,penta3,1.0,1.0,1.0
Q2EFTqlQZek,Gena Memcha Health Post,rota2,1.0,1.0,1.0
geBdB6iIJ0E,Work Meda health center,penta1,0.0,0.0,1.0
geBdB6iIJ0E,Work Meda health center,mcv1,0.0,0.0,1.0
geBdB6iIJ0E,Work Meda health center,full_vacc,0.0,0.0,1.0
oK914BwnYQ6,Gimb Betesaida Health Post,bcg,0.0,0.0,1.0
oK914BwnYQ6,Gimb Betesaida Health Post,mcv1,0.0,0.0,1.0
oK914BwnYQ6,Gimb Betesaida Health Post,full_vacc,0.0,1.0,1.0
X5C5w852p4I,Minda Health Post,bcg,0.0,0.0,2.0
X5C5w852p4I,Minda Health Post,ipv,1.0,0.0,1.0
X5C5w852p4I,Minda Health Post,penta1,0.0,0.0,1.0
X5C5w852p4I,Minda Health Post,penta3,1.0,0.0,1.0
X5C5w852p4I,Minda Health Post,mcv1,0.0,1.0,1.0
X5C5w852p4I,Minda Health Post,full_vacc,0.0,1.0,1.0
b7rtLJZ0R09,Abazaje Health Center,rota2,0.0,0.0,1.0
BX6HNCHX2ug,Debisa Health Post,bcg,2.0,0.0,0.0
BX6HNCHX2ug,Debisa Health Post,ipv,0.0,0.0,1.0
BX6HNCHX2ug,Debisa Health Post,penta3,0.0,0.0,1.0
BX6HNCHX2ug,Debisa Health Post,mcv1,0.0,1.0,1.0
BX6HNCHX2ug,Debisa Health Post,full_vacc,0.0,1.0,1.0
H5jd1FvDCl2,Merje Health Post,bcg,0.0,0.0,1.0
H5jd1FvDCl2,Merje Health Post,mcv1,0.0,0.0,1.0
H5jd1FvDCl2,Merje Health Post,full_vacc,0.0,0.0,1.0
rWcZjtLLSOD,Sida Health Post,ipv,1.0,0.0,1.0
rWcZjtLLSOD,Sida Health Post,penta1,1.0,1.0,1.0
rWcZjtLLSOD,Sida Health Post,penta3,0.0,1.0,1.0
rWcZjtLLSOD,Sida Health Post,rota2,1.0,1.0,1.0
xHh2jqCw7Uk,Titaro Health Post,bcg,0.0,0.0,1.0
xHh2jqCw7Uk,Titaro Health Post,penta1,0.0,0.0,1.0
xHh2jqCw7Uk,Titaro Health Post,mcv1,0.0,1.0,1.0
xHh2jqCw7Uk,Titaro Health Post,full_vacc,0.0,1.0,1.0
KyaR6yd1IYt,Fintirie Health Post,ipv,1.0,1.0,1.0
KyaR6yd1IYt,Fintirie Health Post,penta1,0.0,0.0,1.0
KyaR6yd1IYt,Fintirie Health Post,penta3,1.0,1.0,1.0
KyaR6yd1IYt,Fintirie Health Post,mcv1,2.0,1.0,1.0
KyaR6yd1IYt,Fintirie Health Post,rota2,1.0,1.0,1.0
LjyBDzBN2QM,Ablosh Health Post,mcv1,0.0,0.0,1.0
LjyBDzBN2QM,Ablosh Health Post,full_vacc,0.0,0.0,1.0
zHyvgfjmn8U,Adame Health Post,mcv1,1.0,1.0,1.0
zHyvgfjmn8U,Adame Health Post,full_vacc,1.0,1.0,1.0
adSf4BeA7bS,Alyuamba zuria Health Post,ipv,0.0,0.0,1.0
adSf4BeA7bS,Alyuamba zuria Health Post,penta1,0.0,1.0,1.0
adSf4BeA7bS,Alyuamba zuria Health Post,penta3,0.0,0.0,1.0
adSf4BeA7bS,Alyuamba zuria Health Post,rota2,0.0,0.0,1.0
R42xjJBNEan,Debre Gubay Health Post,bcg,1.0,1.0,1.0
R42xjJBNEan,Debre Gubay Health Post,penta1,0.0,0.0,1.0
R42xjJBNEan,Debre Gubay Health Post,mcv1,0.0,0.0,1.0
R42xjJBNEan,Debre Gubay Health Post,rota2,0.0,0.0,1.0
R42xjJBNEan,Debre Gubay Health Post,full_vacc,0.0,0.0,1.0
ssFJ7CaepJA,Chimt Health Post,bcg,1.0,1.0,1.0
ssFJ7CaepJA,Chimt Health Post,ipv,0.0,1.0,1.0
ssFJ7CaepJA,Chimt Health Post,penta1,0.0,1.0,1.0
ssFJ7CaepJA,Chimt Health Post,penta3,0.0,1.0,1.0
ssFJ7CaepJA,Chimt Health Post,rota2,0.0,1.0,1.0
PfDu9iRaO0o,Zakunat Health Post,bcg,2.0,0.0,0.0
PfDu9iRaO0o,Zakunat Health Post,ipv,0.0,0.0,1.0
PfDu9iRaO0o,Zakunat Health Post,penta3,0.0,0.0,1.0
PfDu9iRaO0o,Zakunat Health Post,mcv1,0.0,0.0,1.0
PfDu9iRaO0o,Zakunat Health Post,rota2,0.0,0.0,1.0
PfDu9iRaO0o,Zakunat Health Post,full_vacc,0.0,0.0,1.0
bha0VwzL7y0,Zarota Health Post,ipv,0.0,1.0,1.0
bha0VwzL7y0,Zarota Health Post,penta1,1.0,1.0,1.0
bha0VwzL7y0,Zarota Health Post,penta3,0.0,1.0,1.0
bha0VwzL7y0,Zarota Health Post,mcv1,1.0,1.0,1.0
bha0VwzL7y0,Zarota Health Post,rota2,0.0,0.0,1.0
bha0VwzL7y0,Zarota Health Post,full_vacc,1.0,1.0,1.0
HbvT82lJ7dN,Ferikake Health Post,bcg,0.0,1.0,1.0
HbvT82lJ7dN,Ferikake Health Post,ipv,0.0,0.0,1.0
HbvT82lJ7dN,Ferikake Health Post,penta3,0.0,0.0,1.0
DrV1UhpVkOR,Dire Health Post,ipv,0.0,0.0,1.0
