hf_id,hf_name,hf_type,ownership,level,region,zone,woreda,phcu
w051mmoJr1L,Abrham Medium Clinic,Clinics,Private,5,Amhara Regional Health Bureau,Awi ZHD,Fagitalekoma,
wkVghiOkoIq,Addisu Primary Clinic,Clinics,Private,5,Amhara Regional Health Bureau,Awi ZHD,Fagitalekoma,
vg55bBovPDV,Adis Kidam Health center,Health Centers,Public,6,Amhara Regional Health Bureau,Awi ZHD,Fagitalekoma,Adis Kidam PHCU
MEY1eljZyjt,Amesha Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,Awi ZHD,Fagitalekoma,Adis Kidam PHCU
TJNuQxAiDzR,Ashewa Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,Awi ZHD,Fagitalekoma,Adis Kidam PHCU
AV3BXziN9cZ,Azemach Lulista Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,Awi ZHD,Fagitalekoma,Adis Kidam PHCU
NC81foKm7x9,Endewuha Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,Awi ZHD,Fagitalekoma,Adis Kidam PHCU
BUUvvL3BhsZ,Gafera Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,Awi ZHD,Fagitalekoma,Adis Kidam PHCU
wn38FVsqOgZ,Gula Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,Awi ZHD,Fagitalekoma,Adis Kidam PHCU
gupi6KFkpKJ,Tafoch Danbul Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,Awi ZHD,Fagitalekoma,Adis Kidam PHCU
bfHJxJg8yTE,Adugna Primary Clinic,Clinics,Private,5,Amhara Regional Health Bureau,Awi ZHD,Fagitalekoma,
HSv39HvKyV5,Ajjis  Medium Clinic,Clinics,Private,5,Amhara Regional Health Bureau,Awi ZHD,Fagitalekoma,
mX9QrCZk5Qh,Animut Medium  Clinic ,Clinics,Private,5,Amhara Regional Health Bureau,Awi ZHD,Fagitalekoma,
BMYiNRe5KC7,Animut Primary Clinic,Clinics,Private,5,Amhara Regional Health Bureau,Awi ZHD,Fagitalekoma,
FxSVLew2Uha,Bahiru Primary Clinic,Clinics,Private,5,Amhara Regional Health Bureau,Awi ZHD,Fagitalekoma,
EVDUG8j5sRg,Chiguali Health center,Health Centers,Public,6,Amhara Regional Health Bureau,Awi ZHD,Fagitalekoma,Chiguali PHCU
JtfKpIonens,Aykalita Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,Awi ZHD,Fagitalekoma,Chiguali PHCU
CwS5Hp2AV4O,Chiguali Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,Awi ZHD,Fagitalekoma,Chiguali PHCU
uzsSJfrODrA,Ducha Sati Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,Awi ZHD,Fagitalekoma,Chiguali PHCU
V4R70DmA8ml,Nechela Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,Awi ZHD,Fagitalekoma,Chiguali PHCU
D5ESzs9wPzk,Delekes Health center,Health Centers,Public,6,Amhara Regional Health Bureau,Awi ZHD,Fagitalekoma,Delekes PHCU
zAl0PZ7eDmZ,Amen Abo Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,Awi ZHD,Fagitalekoma,Delekes PHCU
UYI4MHFDxa0,Dagi Avola Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,Awi ZHD,Fagitalekoma,Delekes PHCU
du2XyLwharQ,Dimama Manguda Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,Awi ZHD,Fagitalekoma,Delekes PHCU
d5cLfNJz27A,Doctor Alemu Medium Clinic,Clinics,Private,5,Amhara Regional Health Bureau,Awi ZHD,Fagitalekoma,
sKOjVQpyOsV,Emabanju primary Clinic,Clinics,Private,5,Amhara Regional Health Bureau,Awi ZHD,Fagitalekoma,
oANMny6dys3,Fagita Health center,Health Centers,Public,6,Amhara Regional Health Bureau,Awi ZHD,Fagitalekoma,Fagita PHCU
jWwBSKcAep4,Fagita Tuji Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,Awi ZHD,Fagitalekoma,Fagita PHCU
MD2Y8ZlbYWf,Sigila Tekle Haymanot Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,Awi ZHD,Fagitalekoma,Fagita PHCU
l0AWOC2zGwU,Washa Ambaw Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,Awi ZHD,Fagitalekoma,Fagita PHCU
l2VdXL76dq8,Fews  Primary Clinic,Clinics,Private,5,Amhara Regional Health Bureau,Awi ZHD,Fagitalekoma,
Uf39Eby64z4,Fewus Primary Clinic,Clinics,Private,5,Amhara Regional Health Bureau,Awi ZHD,Fagitalekoma,
uNnOS7x4Dc9,Finzit Health center,Health Centers,Public,6,Amhara Regional Health Bureau,Awi ZHD,Fagitalekoma,Finzit PHCU
vmeIag5j2cR,Asewa Finzit Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,Awi ZHD,Fagitalekoma,Finzit PHCU
OvLvgneZ1TK,Furi Jegola Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,Awi ZHD,Fagitalekoma,Finzit PHCU
hF2NMQsdrBJ,Segela Dawena Bamble Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,Awi ZHD,Fagitalekoma,Finzit PHCU
LvnxDyib4JV,Zembela Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,Awi ZHD,Fagitalekoma,Finzit PHCU
qBOSk1Qz2Cg,Gezehera Health center,Health Centers,Public,6,Amhara Regional Health Bureau,Awi ZHD,Fagitalekoma,Gezehera PHCU
iyEiPBw0Yku,Agita Ayijasta Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,Awi ZHD,Fagitalekoma,Gezehera PHCU
g2o5E3aGgoz,Gezehera Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,Awi ZHD,Fagitalekoma,Gezehera PHCU
sqb0JcJ5eBo,Quari Guana Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,Awi ZHD,Fagitalekoma,Gezehera PHCU
KdIyrfZo9mO,Hiwot/ Agegnehu Primary Clinic,Clinics,Private,5,Amhara Regional Health Bureau,Awi ZHD,Fagitalekoma,
WNK8OphlGhh,Melkamu Primary Clinic,Clinics,Private,5,Amhara Regional Health Bureau,Awi ZHD,Fagitalekoma,
gu5W66mln6v,Taddese Primary Clinic,Clinics,Private,5,Amhara Regional Health Bureau,Awi ZHD,Fagitalekoma,
yCBpbAXK0Ve,Tsehay Primary Clinic,Clinics,Private,5,Amhara Regional Health Bureau,Awi ZHD,Fagitalekoma,
h0YCdRcO6LZ,Waz Health center,Health Centers,Public,6,Amhara Regional Health Bureau,Awi ZHD,Fagitalekoma,Waz PHCU
LvurHktKUjb,Demama Anegeref Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,Awi ZHD,Fagitalekoma,Waz PHCU
Q0hHnIms8UZ,Sigila Kidanemiheret Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,Awi ZHD,Fagitalekoma,Waz PHCU
HxgNd8GoA5Z,Waz Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,Awi ZHD,Fagitalekoma,Waz PHCU
gKq6I1iTPDU,Yonas Midium Clinic,Clinics,Private,5,Amhara Regional Health Bureau,Awi ZHD,Fagitalekoma,
irIwUyOgOm9,Zelalem Primary Clinic,Clinics,Private,5,Amhara Regional Health Bureau,Awi ZHD,Fagitalekoma,
JpGfM0mly5o,Achigi Health Center,Health Centers,Public,6,Amhara Regional Health Bureau,Awi ZHD,Guagusa Shikudad,Achigi PHCU
MNjV6YSLlft,Adega Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,Awi ZHD,Guagusa Shikudad,Achigi PHCU
M8KkKq478Ev,Baguna Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,Awi ZHD,Guagusa Shikudad,Achigi PHCU
OaUohQF3wBl,Adane primary Clinic,Clinics,Private,5,Amhara Regional Health Bureau,Awi ZHD,Guagusa Shikudad,
vSAnixcznLf,Asaye Primary Clinic,Clinics,Private,5,Amhara Regional Health Bureau,Awi ZHD,Guagusa Shikudad,
hMsdffotyK0,Aschalew  Medium Clinic,Clinics,Private,5,Amhara Regional Health Bureau,Awi ZHD,Guagusa Shikudad,
YkqNEtEkvTa,Ashifa Health center,Health Centers,Public,6,Amhara Regional Health Bureau,Awi ZHD,Guagusa Shikudad,Ashifa PHCU
dU01yVdMFsV,Ashifa Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,Awi ZHD,Guagusa Shikudad,Ashifa PHCU
C9Bb4xqRblD,Wumibri Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,Awi ZHD,Guagusa Shikudad,Ashifa PHCU
YVhnF1jgR2K,Ashifa Primary Clinic,Clinics,Private,5,Amhara Regional Health Bureau,Awi ZHD,Guagusa Shikudad,
Emnap0GKqre,Gusha Health center,Health Centers,Public,6,Amhara Regional Health Bureau,Awi ZHD,Guagusa Shikudad,Gusha PHCU
L5UK1ZvBwoE,Absela Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,Awi ZHD,Guagusa Shikudad,Gusha PHCU
ZJecc2ivX6J,Chaba Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,Awi ZHD,Guagusa Shikudad,Gusha PHCU
UMJXT2YgC2R,Gusha Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,Awi ZHD,Guagusa Shikudad,Gusha PHCU
NO50r0Jry2F,Shinkurta Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,Awi ZHD,Guagusa Shikudad,Gusha PHCU
klgOXL8zEEA,Mihret Primary Clinic,Clinics,Private,5,Amhara Regional Health Bureau,Awi ZHD,Guagusa Shikudad,
zNKhoCfFjCq,Tilili Health center,Health Centers,Public,6,Amhara Regional Health Bureau,Awi ZHD,Guagusa Shikudad,Tilili PHCU
P4D5MsvIb6u,Agiza Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,Awi ZHD,Guagusa Shikudad,Tilili PHCU
PTS5ul1zmeF,Asikuna Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,Awi ZHD,Guagusa Shikudad,Tilili PHCU
ZE3LlpnYdvc,Jibayita Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,Awi ZHD,Guagusa Shikudad,Tilili PHCU
YdEHMF33o98,Wonjela Health center,Health Centers,Public,6,Amhara Regional Health Bureau,Awi ZHD,Guagusa Shikudad,Wonjela PHCU
C5kfGRRgVsO,Aguta Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,Awi ZHD,Guagusa Shikudad,Wonjela PHCU
FdnhO6Gznjr,Wonjela Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,Awi ZHD,Guagusa Shikudad,Wonjela PHCU
DJMeEkb1Wz2,Zagra Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,Awi ZHD,Guagusa Shikudad,Wonjela PHCU
DznhynJrlQ0,Zala Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,Awi ZHD,Guagusa Shikudad,Wonjela PHCU
tKXtsmFndkq,Worku Primary Clinic,Clinics,Private,5,Amhara Regional Health Bureau,Awi ZHD,Guagusa Shikudad,
iGtmHrk5DHb,Yirga Primary Clinic,Clinics,Private,5,Amhara Regional Health Bureau,Awi ZHD,Guagusa Shikudad,
PFPZSw9ihKf,Zemen Medium Clinic,Clinics,Private,5,Amhara Regional Health Bureau,Awi ZHD,Guagusa Shikudad,
jp0WOkhE3TX,Admas Primary Clinic,Clinics,Private,5,Amhara Regional Health Bureau,Awi ZHD,Guangua,
v0eP7V651ED,Alemayehu Medium clinic,Clinics,Private,5,Amhara Regional Health Bureau,Awi ZHD,Guangua,
Bfv6sWQfTr5,Alemayehu Primary clinic,Clinics,Private,5,Amhara Regional Health Bureau,Awi ZHD,Guangua,
HoPF47KLMsx,Alemu Primary clinic,Clinics,Private,5,Amhara Regional Health Bureau,Awi ZHD,Guangua,
QXRJlMPOx5C,Ambiki  Health Center,Health Centers,Public,6,Amhara Regional Health Bureau,Awi ZHD,Guangua,Ambiki PHCU
MxrY05vl7pY,Ambiki Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,Awi ZHD,Guangua,Ambiki PHCU
cFoXgThFqCE,Awara aregawi Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,Awi ZHD,Guangua,Ambiki PHCU
n74sBDJfqJr,Tengeha Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,Awi ZHD,Guangua,Ambiki PHCU
GISSi7pi10r,Aschale primary clinic,Clinics,Private,5,Amhara Regional Health Bureau,Awi ZHD,Guangua,
FaU8ZG93zvG,Asres Primary Clinic,Clinics,Private,5,Amhara Regional Health Bureau,Awi ZHD,Guangua,
AWgU3zGaO18,Azmeraw Primary Clinic,Clinics,Private,5,Amhara Regional Health Bureau,Awi ZHD,Guangua,
SurgVtbifnc,Dagnachaw Primary Clinic,Clinics,Private,5,Amhara Regional Health Bureau,Awi ZHD,Guangua,
hzLplT9Z6Vt,Degera Abo Health Center,Health Centers,Public,6,Amhara Regional Health Bureau,Awi ZHD,Guangua,Degera Abo PHCU
bjrQRR8e3Vd,Chajamkua Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,Awi ZHD,Guangua,Degera Abo PHCU
dsbBzmRLyKl,Lunce degera Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,Awi ZHD,Guangua,Degera Abo PHCU
HbrJLox8Npd,Semen degera Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,Awi ZHD,Guangua,Degera Abo PHCU
nPGAR4sMBMN,Waikela Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,Awi ZHD,Guangua,Degera Abo PHCU
pjxEOVxVLKL,Dessalegn Primary Clinic,Clinics,Private,5,Amhara Regional Health Bureau,Awi ZHD,Guangua,
XdkdEx2uqr1,Getachew Perimary Clnic,Clinics,Private,5,Amhara Regional Health Bureau,Awi ZHD,Guangua,
YVzA0poZTcI,Habetamu Primary Clinic,Clinics,Private,5,Amhara Regional Health Bureau,Awi ZHD,Guangua,
ttUYE4a6w7n,Hiwot Primary Clinic ,Clinics,Private,5,Amhara Regional Health Bureau,Awi ZHD,Guangua,
RPdDJSqDfyw,Mentawuha  Health Center,Health Centers,Public,6,Amhara Regional Health Bureau,Awi ZHD,Guangua,Mentawuha PHCU
T7RNK8JI24l,Adisalem Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,Awi ZHD,Guangua,Mentawuha PHCU
J6UZHcH94ri,Motta Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,Awi ZHD,Guangua,Mentawuha PHCU
XaEGzRt63L5,Yecherka Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,Awi ZHD,Guangua,Mentawuha PHCU
KAXPg5mzklH,Mocha  Health Center,Health Centers,Public,6,Amhara Regional Health Bureau,Awi ZHD,Guangua,Mocha PHCU
LX9pxcYNU6i,Abeba Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,Awi ZHD,Guangua,Mocha PHCU
SJVuMUCsIys,Adacha Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,Awi ZHD,Guangua,Mocha PHCU
Cmvzottdequ,Segadi Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,Awi ZHD,Guangua,Mocha PHCU
kW6YSzr9MyO,Mulate primary clinic,Clinics,Private,5,Amhara Regional Health Bureau,Awi ZHD,Guangua,
XWIavw1OSNJ,Rebuma Primary Clinic,Clinics,Private,5,Amhara Regional Health Bureau,Awi ZHD,Guangua,
BPewhkhzEWJ,Shekur Primary Clinic,Clinics,Private,5,Amhara Regional Health Bureau,Awi ZHD,Guangua,
JQiCl0cNWXv,Shituneh Primary Clinic,Clinics,Private,5,Amhara Regional Health Bureau,Awi ZHD,Guangua,
tiqvoAVkaSd,Solomon Primary Clinic,Clinics,Private,5,Amhara Regional Health Bureau,Awi ZHD,Guangua,
E2r9AkCkjMo,Tesfahun Primary Clinic,Clinics,Private,5,Amhara Regional Health Bureau,Awi ZHD,Guangua,
K6N77WXoZDx,Tsirigi  Health Center,Health Centers,Public,6,Amhara Regional Health Bureau,Awi ZHD,Guangua,Tirigi PHCU
ioEKgC9WCyi,Anguai Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,Awi ZHD,Guangua,Tirigi PHCU
JymQ7YW4HQj,Dangula Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,Awi ZHD,Guangua,Tirigi PHCU
v3QM5HStBgt,Tirgi zurya  Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,Awi ZHD,Guangua,Tirigi PHCU
vOiXVHNP56b,Wondamlak primary clinic,Clinics,Private,5,Amhara Regional Health Bureau,Awi ZHD,Guangua,
pkid7UhESwb,Yenew Primary Clinic,Clinics,Private,5,Amhara Regional Health Bureau,Awi ZHD,Guangua,
YUY82N2CPVf,Yimali Health Center,Health Centers,Public,6,Amhara Regional Health Bureau,Awi ZHD,Guangua,Yimali PHCU
z975QwT6BcP,Bezrakani Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,Awi ZHD,Guangua,Yimali PHCU
yl9ZRDcSTwg,Yimali Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,Awi ZHD,Guangua,Yimali PHCU
LwM1HI3bSv6,Yohannes Primary Clinic,Clinics,Private,5,Amhara Regional Health Bureau,Awi ZHD,Guangua,
hMcJQAdOBtf,Zelalem Primary Clinic,Clinics,Private,5,Amhara Regional Health Bureau,Awi ZHD,Guangua,
Bz7AlX8Ea7n,Injibara General hospital,Hospitals,Public,4,Amhara Regional Health Bureau,Awi ZHD,Injibara General hospital,
V5Rk9WbgXHQ,ADDISU MEDIUM CLINIC,Clinics,Private,5,Amhara Regional Health Bureau,Awi ZHD,Injibara Town,
ldZxTK009p9,Ayenew Medium Clinic,Clinics,Private,5,Amhara Regional Health Bureau,Awi ZHD,Injibara Town,
br10SzlemXM,BEGIZEW Miduam Clinic,Clinics,Private,5,Amhara Regional Health Bureau,Awi ZHD,Injibara Town,
y9QtHSNQwfs,Chernet Medium Clinic,Clinics,Private,5,Amhara Regional Health Bureau,Awi ZHD,Injibara Town,
FJqC7TWwX5M,D/r Alebel Medium linic,Clinics,Private,5,Amhara Regional Health Bureau,Awi ZHD,Injibara Town,
H7bARmobPUv,Docter Mezgebu Medium Clinic,Clinics,Private,5,Amhara Regional Health Bureau,Awi ZHD,Injibara Town,
o4qwUWJoSV6,Dr Abiyot Medium Clinic,Clinics,Private,5,Amhara Regional Health Bureau,Awi ZHD,Injibara Town,
mSPAfFSBiXF,Dr Zenaw Medium Clinic,Clinics,Private,5,Amhara Regional Health Bureau,Awi ZHD,Injibara Town,
qKdljy4pviJ,Enat Medium Clinic,Clinics,Private,5,Amhara Regional Health Bureau,Awi ZHD,Injibara Town,
kGR9nz6ex3A,Enjibara DIC ,Clinics,Private,5,Amhara Regional Health Bureau,Awi ZHD,Injibara Town,
vPaC4VMz4Pk,Injibara health center,Health Centers,Public,6,Amhara Regional Health Bureau,Awi ZHD,Injibara Town,Injibara PHCU
qx0Xz48mZMU,Akayta Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,Awi ZHD,Injibara Town,Injibara PHCU
j38B1Nj0pcs,Basa Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,Awi ZHD,Injibara Town,Injibara PHCU
JCCYIBFJaXL,Bata Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,Awi ZHD,Injibara Town,Injibara PHCU
UqiNPPCGuVX,Bida Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,Awi ZHD,Injibara Town,Injibara PHCU
ZETPXvApxWY,Chaba Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,Awi ZHD,Injibara Town,Injibara PHCU
dqUM329zO68,Injibara 03 Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,Awi ZHD,Injibara Town,Injibara PHCU
rpKfA2LOoBv,Prison,Clinics,Private,5,Amhara Regional Health Bureau,Awi ZHD,Injibara Town,
HU2AwCuwtsn,Abay Primary Clinic,Clinics,Private,5,Amhara Regional Health Bureau,Awi ZHD,Jawi,
FKZnxfoh1bi,Abera Primary Clinic,Clinics,Private,5,Amhara Regional Health Bureau,Awi ZHD,Jawi,
Xs9uDWdCOv2,Abiyu Medium Clinic,Clinics,Private,5,Amhara Regional Health Bureau,Awi ZHD,Jawi,
UeILWGzJtwq,Adisalem Primary Clinic,Clinics,Private,5,Amhara Regional Health Bureau,Awi ZHD,Jawi,
UzD5IuuKHws,Agalu Primary Clinic,Clinics,Private,5,Amhara Regional Health Bureau,Awi ZHD,Jawi,
FVOHbVTM4Co,Alemayehu Primary Clinic,Clinics,Private,5,Amhara Regional Health Bureau,Awi ZHD,Jawi,
rUzQFoWx34x,Alemneh Medium Clinic,Clinics,Private,5,Amhara Regional Health Bureau,Awi ZHD,Jawi,
ypQMgVP32s2,Alemu  Primary Clinic,Clinics,Private,5,Amhara Regional Health Bureau,Awi ZHD,Jawi,
xVrn0NCD7tE,Aneley Medium Clinic,Clinics,Private,5,Amhara Regional Health Bureau,Awi ZHD,Jawi,
rNYc2jFsXCL,Aragaw Primary Clinic,Clinics,Private,5,Amhara Regional Health Bureau,Awi ZHD,Jawi,
CKzynQ7BiOU,Asres Primary Clinic,Clinics,Private,5,Amhara Regional Health Bureau,Awi ZHD,Jawi,
62dhAkfBgRp,Atitsegeb Primary Clinic,Clinics,Private,5,Amhara Regional Health Bureau,Awi ZHD,Jawi,
l9yNVStd8Dh,Ayana Primary Clinic,Clinics,Private,5,Amhara Regional Health Bureau,Awi ZHD,Jawi,
zd6wKxDnYb8,Azmeraw Primary Clinic,Clinics,Private,5,Amhara Regional Health Bureau,Awi ZHD,Jawi,
LW77cGpPQVt,Bambluk health center,Health Centers,Public,6,Amhara Regional Health Bureau,Awi ZHD,Jawi,Bambluk PHCU
LHCdcfbAa97,Bagusa Kidane Mihret Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,Awi ZHD,Jawi,Bambluk PHCU
ZLLlYn5wye1,Bagusa Mariam Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,Awi ZHD,Jawi,Bambluk PHCU
nIX438q09VZ,Bambluk Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,Awi ZHD,Jawi,Bambluk PHCU
zbBTpmGuBqy,Kezkazit Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,Awi ZHD,Jawi,Bambluk PHCU
ojJFH2r6gD6,Kezkez Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,Awi ZHD,Jawi,Bambluk PHCU
JVRvsL5pRzx,Sewatamb Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,Awi ZHD,Jawi,Bambluk PHCU
G9FyvhPTMtW,Behayilu Medium Clinic,Clinics,Private,5,Amhara Regional Health Bureau,Awi ZHD,Jawi,
aFAYO6DFFfV,Beles Sugar Project Health Center,Clinics,Private,5,Amhara Regional Health Bureau,Awi ZHD,Jawi,
dKKXi3FdehF,Binalf Medium Clinic,Clinics,Private,5,Amhara Regional Health Bureau,Awi ZHD,Jawi,
cQsWtlI1qWO,Biruk Primary Clinic,Clinics,Private,5,Amhara Regional Health Bureau,Awi ZHD,Jawi,
fIxhwr2B9wg,Dek health center,Health Centers,Public,6,Amhara Regional Health Bureau,Awi ZHD,Jawi,Dek PHCU
aZlLZdpRk2e,Bunijira Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,Awi ZHD,Jawi,Dek PHCU
vhCrTXAgVXE,Work Hager Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,Awi ZHD,Jawi,Dek PHCU
CJkS7RoyJjW,Zere Genet Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,Awi ZHD,Jawi,Dek PHCU
SxyHZccgK34,Doctor Gashaw Medium Clinic,Clinics,Private,5,Amhara Regional Health Bureau,Awi ZHD,Jawi,
CnThwNU5pkH,Dr. Temesgen Medium Clinic,Clinics,Private,5,Amhara Regional Health Bureau,Awi ZHD,Jawi,
HdCpxU8ubPf,Dr. Zemenu Medium clinic ,Clinics,Private,5,Amhara Regional Health Bureau,Awi ZHD,Jawi,
SxuskLPpHL8,Eneyew Primary Clinic Bambluk,Clinics,Private,5,Amhara Regional Health Bureau,Awi ZHD,Jawi,
sQyYYcom4fM,Esubalew Primary Clinic,Clinics,Private,5,Amhara Regional Health Bureau,Awi ZHD,Jawi,
f3w0X8CFP9a,Fentahun Medium Clinic,Clinics,Private,5,Amhara Regional Health Bureau,Awi ZHD,Jawi,
Rkj3u1bCz0a,Frehiwot Primary Clinic,Clinics,Private,5,Amhara Regional Health Bureau,Awi ZHD,Jawi,
g4a1e7Jp0F6,Genen Primary Clinic,Clinics,Private,5,Amhara Regional Health Bureau,Awi ZHD,Jawi,
lj6fojt2Zch,Genet Primary Clinic,Clinics,Private,5,Amhara Regional Health Bureau,Awi ZHD,Jawi,
aBLKmmRg0zN,Genetu Primary Clinic,Clinics,Private,5,Amhara Regional Health Bureau,Awi ZHD,Jawi,
wGmYLseecPZ,Getinet Adamtie Primary Clinic,Clinics,Private,5,Amhara Regional Health Bureau,Awi ZHD,Jawi,
eOMXd1s52lw,Giziew Primary Clinic,Clinics,Private,5,Amhara Regional Health Bureau,Awi ZHD,Jawi,
ypI0iC7MInj,Gizieyalew Primary Clinic,Clinics,Private,5,Amhara Regional Health Bureau,Awi ZHD,Jawi,
z9jOlEZp6BH,Habitamu Primary Clinic,Clinics,Private,5,Amhara Regional Health Bureau,Awi ZHD,Jawi,
QoGn1QBWV2c,Habtu Primary Clinic,Clinics,Private,5,Amhara Regional Health Bureau,Awi ZHD,Jawi,
zuqPFbZrL7F,Hayleyesus Primary Clinic,Clinics,Private,5,Amhara Regional Health Bureau,Awi ZHD,Jawi,
TH7w1HbUWiN,Jawi health center,Health Centers,Public,6,Amhara Regional Health Bureau,Awi ZHD,Jawi,Jawi PHCU
ZRJ41bqi3vu,Addiss Woyn Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,Awi ZHD,Jawi,Jawi PHCU
GoitgDsSXgi,Alikurand Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,Awi ZHD,Jawi,Jawi PHCU
JiV4gILHPs6,Arga Abo Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,Awi ZHD,Jawi,Jawi PHCU
oTBZBkzizdO,Ayima Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,Awi ZHD,Jawi,Jawi PHCU
RmsYZay8bf6,Elala Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,Awi ZHD,Jawi,Jawi PHCU
WHthMNqolpf,Jayimala Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,Awi ZHD,Jawi,Jawi PHCU
Mi8HAZYItnc,Wonbelasie Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,Awi ZHD,Jawi,Jawi PHCU
E4S6jyb2yYu,Jemal Medium Clinic,Clinics,Private,5,Amhara Regional Health Bureau,Awi ZHD,Jawi,
aHExhHBe4Uh,Kebtele health center,Health Centers,Public,6,Amhara Regional Health Bureau,Awi ZHD,Jawi,Kebtele PHCU
ZzfeikvxtZX,Adwanji Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,Awi ZHD,Jawi,Kebtele PHCU
x2LuKKlDUyW,Basagie Medhanialem Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,Awi ZHD,Jawi,Kebtele PHCU
PtX1hadEi2j,Filfil Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,Awi ZHD,Jawi,Kebtele PHCU
lwdOHgSrO56,Gonji Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,Awi ZHD,Jawi,Kebtele PHCU
e9D3sVuOtVH,Kebtele Health Post,Health Posts,Public,6,Amhara Regional Health Bureau,Awi ZHD,Jawi,Kebtele PHCU
